ticker,name,sic_code,sic_description,market,primary_exchange,market_cap,total_employees,list_date,description
CORP,PIMCO Investment Grade Corporate Bond Index Exchange-Traded Fund,,,stocks,ARCX,,,2010-09-21,
COTY,COTY INC,2844,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",stocks,XNYS,4370172699.599999,11791.0,2013-06-13,"Coty is a global beauty maker that focuses on fragrance (59% of sales) and color cosmetics (28%), with limited exposure to skincare (5%) and body care (8%). For the fragrance business, Coty licenses l..."
COUR,"Coursera, Inc.",7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNYS,1428390000.0,1260.0,2021-03-31,"Coursera Inc is an online learning platform that connects learners, educators, and institutions with the goal of providing educational content that is affordable, accessible, and relevant. It combines..."
COWZ,Pacer US Cash Cows 100 ETF,,,stocks,BATS,,,2016-12-19,
CP,Canadian Pacific Kansas City Limited,4011,"RAILROADS, LINE-HAUL OPERATING",stocks,XNYS,75981041941.26,19749.0,1952-04-02,Canadian Pacific Kansas City is a Class I railroad operating on track that spans across most of Canada and into parts of the Midwestern and Northeastern United States. Following the April 2023 Kansas ...
CPA,"Copa Holdings, S.A.",,,stocks,XNYS,4433703482.34,7909.0,2005-12-15,Copa Holdings SA is a provider of airline passenger and cargo services through its subsidiaries. The company operates through the air transportation segment. It offers international air transportation...
CPAY,"Corpay, Inc.",7389,"SERVICES-BUSINESS SERVICES, NEC",stocks,XNYS,24161630330.25,11200.0,2010-12-15,"Corpay Inc is a corporate payments company that helps businesses and consumers manage and pay their expenses. Its suite of modern payment solutions helps customers manage vehicle-related expenses, lod..."
CPF,Central Pacific Financial Corporation,6022,STATE COMMERCIAL BANKS,stocks,XNYS,730238370.96,741.0,1987-12-21,"Central Pacific Financial Corp operates in the financial services sector in the United States. It is a full-service commercial bank offering a broad range of banking products and services, including a..."
CPK,Chesapeake Utilities,4923,NATURAL GAS TRANSMISSION & DISTRIBUTION,stocks,XNYS,2784819998.04,1200.0,1972-06-01,"Chesapeake Utilities Corp is a diversified energy delivery company that is engaged in natural gas transmission and distribution, electricity generation and distribution, propane gas distribution, mobi..."
CPNG,"Coupang, Inc.",5961,RETAIL-CATALOG & MAIL-ORDER HOUSES,stocks,XNYS,51690502793.28,95000.0,2021-03-11,"Coupang is South Korea's largest e-commerce platform that sells both owned and third-party inventory. Headquartered in the US, Coupang operates e-commerce businesses mainly in South Korea and Taiwan. ..."
CPRI,Capri Holdings Limited,3100,LEATHER & LEATHER PRODUCTS,stocks,XNYS,2052997541.54,14200.0,2011-12-15,"Capri Holdings is a marketer, distributor, and retailer of upscale accessories and apparel in the Americas, Europe, and Asia. Michael Kors, Capri's original and largest brand by sales, offers handbags..."
CPS,Cooper-Standard Automotive Inc.,3714,MOTOR VEHICLE PARTS & ACCESSORIES,stocks,XNYS,393604937.21,22000.0,2010-05-25,Cooper-Standard Holdings Inc is engaged in the manufacture of sealing and fluid handling systems (consisting of fuel and brake delivery systems and fluid transfer systems). Its products are designed f...
CPSD,Calamos S&P 500 Structured Alt Protection ETF - December,,,stocks,ARCX,,,2024-12-02,
CPT,Camden Property Trust,6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,12557734758.720001,1660.0,1993-07-22,"Camden Property Trust is a real estate investment trust engaged in the ownership, management, development, reposition, redevelopment, acquisition, and construction of multifamily apartment communities..."
CQQQ,Invesco China Technology ETF,6282,INVESTMENT ADVICE,stocks,ARCX,,,2009-12-08,
CR,Crane Company,3490,MISCELLANEOUS FABRICATED METAL PRODUCTS,stocks,XNYS,10694646142.11,7300.0,1985-05-15,"Crane is a diversified industrial firm that manufactures a broad range of products, including valves, pumps, aerospace components, and fiberglass-reinforced plastic panels. Its business is organized i..."
CRBD,"Corebridge Financial, Inc. 6.375% Junior Subordinated Notes due 2064",6311,LIFE INSURANCE,stocks,XNYS,,,2024-12-06,
CRBG,"Corebridge Financial, Inc.",6311,LIFE INSURANCE,stocks,XNYS,18283182645.8,5700.0,2022-09-15,"Corebridge Financial Inc provides retirement solutions and insurance products in the United States. It offers a broad set of products and services through five segments Individual Retirement, Group Re..."
CRBN,iShares MSCI ACWI Low Carbon Target ETF,,,stocks,ARCX,,,2014-12-09,
CRC,California Resources Corporation,1311,CRUDE PETROLEUM & NATURAL GAS,stocks,XNYS,3991474521.8399997,1550.0,2020-10-28,California Resources Corp is an independent oil and natural gas exploration and production company operating properties exclusively within California. It provides affordable and reliable energy in a s...
CRGY,Crescent Energy Company,1311,CRUDE PETROLEUM & NATURAL GAS,stocks,XNYS,2317638120.12,987.0,2021-12-08,Crescent Energy Co is an independent energy company with a portfolio of assets in key basins across the lower 48 states. The company maintains a diverse portfolio of assets in key basins across the Un...
CRH,CRH Public Limited Company,3241,"CEMENT, HYDRAULIC",stocks,XNYS,62809503704.340004,79800.0,2009-09-10,"CRH is a global manufacturer of a range of building products used in construction projects, operating via a vertically integrated business model. The past decade has seen CRH transform into a leading ..."
CRI,Carter's Inc.,2300,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,stocks,XNYS,1161746157.36,15350.0,2003-10-24,"Carter's Inc makes apparel for babies and children under brand names including Carter's and OshKosh B'gosh. It sells its products through a multi-channel business model, which includes retail stores, ..."
CRK,"Comstock Resources, Inc.",1311,CRUDE PETROLEUM & NATURAL GAS,stocks,XNYS,7100327665.919999,256.0,1987-11-10,"Comstock Resources Inc is an independent natural gas producer operating in the Haynesville shale, a natural gas basin located in North Louisiana and East Texas with superior economics given its geogra..."
CRL,"Charles River Laboratories International, Inc.",8731,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,stocks,XNYS,7242602891.52,20100.0,2000-06-23,Charles River Laboratories was founded in 1947 and is a leading provider of drug discovery and development services. The company's research model & services segment is the leading provider of animal m...
CRM,"Salesforce, Inc.",7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNYS,260271000000.0,76453.0,2004-06-23,Salesforce provides enterprise cloud computing solutions. The company offers customer relationship management technology that brings companies and customers together. Its Customer 360 platform helps t...
CRPT,First Trust SkyBridge Crypto Industry and Digital Economy ETF,,,stocks,ARCX,,,2021-09-21,
CRS,Carpenter Technology Corp,3312,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)",stocks,XNYS,12598156126.44,4600.0,1968-11-06,"Carpenter Technology Corp supplies specialty metals to a variety of end markets, including aerospace and defense, industrial machinery and consumer durables, medical, and energy, among others. The com..."
CRSH,YieldMax Short TSLA Option Income Strategy ETF,,,stocks,ARCX,,,2024-05-02,
CRT,Cross Timbers Royalty Trust,6792,OIL ROYALTY TRADERS,stocks,XNYS,58620000.0,2.0,1992-02-27,"Cross Timbers Royalty Trust is a United States-based trust. The net profits interests are derived from producing royalty, overriding royalty interests, and working interest properties. The underlying ..."
CSAN,Cosan S.A. American Depositary Shares (each representing four Common Shares),,,stocks,XNYS,2764734425.6,12090.0,2021-03-08,"Cosan SA engages in several services throughout the energy and logistics sectors. Its reportable segments are Raizen, Compass, Moove, Rumo, and Radar. It generates the majority of its revenue from Rai..."
CSL,"Carlisle Companies, Inc.",3060,"FABRICATED RUBBER PRODUCTS, NEC",stocks,XNYS,16401321966.68,5500.0,1972-06-01,Carlisle Companies Inc is a holding company. The company manufactures and sells single-ply roofing products and warranted systems and accessories for the commercial building industry. The company is o...
CSR,Centerspace,6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,1091457286.98,404.0,1997-10-17,"Centerspace is a real estate investment trust (REIT) that focuses on the ownership, management, acquisitions, redevelopment, and development of apartment communities. The company operates through a si..."
CSTM,Constellium SE Class A Ordinary shares,3341,SECONDARY SMELTING & REFINING OF NONFERROUS METALS,stocks,XNYS,1836496287.1499999,12000.0,2013-05-23,"Constellium SE is engaged in the design and manufacture of rolled and extruded aluminium products, serving the packaging, aerospace, automotive, defence and other transportation and industry end-marke..."
CSV,"Carriage Services, Inc.",7200,SERVICES-PERSONAL SERVICES,stocks,XNYS,708536015.25,2420.0,1996-08-09,"Carriage Services Inc is a provider of funeral and cemetery services and merchandise in the United States. It operates in two business segments: The Funeral Home Operations segment offers burial, crem..."
CTBB,Qwest Corporation 6.5% Notes due 2056,4813,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),stocks,XNYS,,,,
CTDD,Qwest Corporation 6.75% Notes due 2057,4813,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),stocks,XNYS,,,,
CTO,"CTO Realty Growth, Inc.",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,623124826.72,37.0,1973-01-02,"CTO Realty Growth Inc is a real estate investment trust company, that owns income properties comprised of approximately 2.7 million square feet in diversified markets in the United States. Its portfol..."
CTOS,"Custom Truck One Source, Inc.",7359,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",stocks,XNYS,1050847554.2399999,2619.0,2017-10-06,"Custom Truck One Source Inc is a one-stop-shop provider of specialty equipment in the electric utility transmission and distribution, forestry, telecom, waste management, rail, and infrastructure end-..."
CTRA,Coterra Energy Inc.,1311,CRUDE PETROLEUM & NATURAL GAS,stocks,XNYS,19806616203.0,957.0,1990-02-08,"Coterra Energy Inc is an independent oil and gas company engaged in the development, exploration, and production of oil, natural gas, and natural gas liquids (NGLs). Its operations are mainly concentr..."
CTRE,"CareTrust REIT, Inc",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,5501474213.9,21.0,2014-05-29,"CareTrust REIT Inc is a self-administered, publicly-traded REIT engaged in the ownership, acquisition, financing, development and leasing of skilled nursing, seniors housing and other healthcare-relat..."
CTRI,"Centuri Holdings, Inc.",4923,NATURAL GAS TRANSMISSION & DISTRIBUTION,stocks,XNYS,2007014356.16,8687.0,2024-04-18,"Centuri Holdings Inc is a pure-play North American utility infrastructure services company that partners with regulated utilities to maintain, upgrade and expand the energy network that powers million..."
CTVA,"Corteva, Inc. Common Stock",0100,,stocks,XNYS,49123061700.0,22000.0,2019-05-24,Corteva is an agricultural inputs pure play that was formed in 2019 when it was spun off from DowDuPont. The company is a leader in the development of new seed and crop protection products. Seeds gene...
CUBE,CubeSmart,6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,9865849639.36,3104.0,2004-10-22,"CubeSmart is a real estate investment trust that acquires, owns, and manages self-storage facilities throughout the United States. The company's real estate portfolio is composed of buildings with num..."
CUBI,CUSTOMERS BANCORP INC,6022,STATE COMMERCIAL BANKS,stocks,XNYS,1666887889.38,790.0,2011-12-28,"Customers Bancorp Inc is a bank holding company engaged in banking activities. It provides financial products and services to small and middle-market businesses, not-for-profits, and consumers. The co..."
CUK,Carnival PLC,4400,WATER TRANSPORTATION,stocks,XNYS,28737194977.89,87000.0,2000-10-23,"Carnival is the largest global cruise company, with more than 90 ships in service at the end of fiscal 2024. Its portfolio of brands includes Carnival Cruise Lines, Holland America, Princess Cruises, ..."
CURB,Curbline Properties Corp.,6500,REAL ESTATE,stocks,XNYS,2408372631.84,37.0,2024-09-26,"Curbline Properties Corp is engaged in the business of owning, managing, leasing and acquiring a portfolio of convenience shopping centers. The primary source of the Company's income is generated from..."
CURE,Direxion Daily Healthcare Bull 3X Shares,,,stocks,ARCX,,,2011-06-15,
CURV,Torrid Holdings Inc.,5600,RETAIL-APPAREL & ACCESSORY STORES,stocks,XNYS,515651268.75,7590.0,2021-07-01,"Torrid Holdings Inc is a direct-to-consumer brand of apparel, intimates, and accessories in North America. The company is focused on fit and offers high-quality products across a broad assortment that..."
CUZ,Cousins Properties Inc.,6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,4981938744.51,306.0,1972-06-01,"Cousins Properties Inc is a real estate investment trust principally involved in the ownership, management, and development of properties in the Southern United States. Cousins Properties' real estate..."
CVE,Cenovus Energy Inc.,,,stocks,XNYS,24903185670.0,7150.0,2009-11-02,"Cenovus Energy Inc is an integrated oil company, focused on creating value through the development of its oil sands assets. The company also engages in production of conventional crude oil, natural ga..."
